movie_id,title,tags
59967,Looper,"in the futurist action thriller looper, time travel will be invent but it will be illeg and onli avail on the black market. when the mob want to get rid of someone, they will send their target 30 year into the past where a looper, a hire gun, like joe is wait to mop up. joe is get rich and life is good until the day the mob decid to close the loop, send back joe' futur self for assassination. action thriller sciencefict suicid assassin drugaddict futur timetravel dystopia retir boy murder organizedcrim tragedi execut violenc crimin drugaddict contractkil neo-noir josephgordon-levitt brucewilli emilyblunt rianjohnson"
7451,xXx,"xander cage is your standard adrenalin junki with no fear and a lousi attitude. when the us govern ""recruits"" him to go on a mission, he' not exactli thrilled. hi mission: to gather inform on an organ that may just be plan the destruct of the world, led by the nihilist yorgi. action adventur thriller sportscar biologicalweapon coldwar russian pragu mission athlet nsaagent adrenalinejunki thrillseek vindiesel asiaargento samuell.jackson robcohen"
1669,The Hunt for Red October,"a new soviet nuclear missil sub (a boomer) head out on her maiden voyag that is be track by a lo angel class american submarin suddenli goe silent and ""disappears"". thi focus the attent of both u.s. intellig and the u.s. navi on the russian sub command . when it is determin that the silent soviet boomer may be head for american coastal water panic ensues. a cia analyst, jack ryan, convinc the brass that the boomer' command may intend someth other than a nuclear first strike in mind. a peril and tens cat-and-mous game ensues. action adventur thriller submarin coldwar russian defect jackryan alecbaldwin seanconneri scottglenn johnmctiernan"
46195,Rio,"captur by smuggler when he wa just a hatchling, a macaw name blu never learn to fli and live a happili domest life in minnesota with hi human friend, linda. blu is thought to be the last of hi kind, but when word come that jewel, a lone female, live in rio de janeiro, blu and linda go to meet her. anim smuggler kidnap blu and jewel, but the pair soon escap and begin a peril adventur back to freedom -- and linda. anim adventur comedi famili brazil pet bird music canari samba anim duringcreditssting rio1 río1 jesseeisenberg annehathaway lesliemann carlossaldanha"
587,Big Fish,"throughout hi life edward bloom ha alway been a man of big appetites, enorm passion and tall tales. in hi later years, he remain a huge mysteri to hi son, william. now, to get to know the real man, will begin piec togeth a true pictur of hi father from flashback of hi amaz adventures. adventur fantasi drama circu fathersonrelationship witch fish fish loveofone'slif leech storytel apoplecticstrok fair mermaid cancer relationship youth gentlegi ewanmcgregor albertfinney billycrudup timburton"
60308,Moneyball,"the stori of oakland athlet gener manag billi beane' success attempt to put togeth a basebal team on a budget, by employ computer-gener analysi to draft hi players. drama underdog basedonnovel basebal teamwork sport partner meet oaklandcalifornia strategi voiceov statist bradpitt jonahhil philipseymourhoffman bennettmil"
3131,Gangs of New York,"it' 1863. america wa born in the streets. amsterdam vallon return to the five point of america to seek vengeanc against the psychot gangland kingpin, bill the butcher, who murder hi father year earlier. with an eager pickpocket by hi side and a whole new army, vallon fight hi way to seek vengeanc on the butcher and restor peac in the area. drama histori crime fire irish-american immigr gangwar pickpocket ship gangofthiev butcher pig armi rescu gang leonardodicaprio danielday-lewi camerondiaz martinscorses"
813,Airplane!,"alcohol pilot, ted striker ha develop a fear of fli due to wartim trauma, but nevertheless board a passeng jet in an attempt to woo back hi stewardess girlfriend. food poison decim the passeng and crew, leav it up to striker to land the plane with the help of a glue-snif air traffic control and striker' veng former air forc captain, who must both talk him down. comedi chicago alcohol cataclysm guitar medicin taxidriv passeng saxophon stewardess pilot airplan fearoffli aircontrol land autopilot kiss spoof losangel alcoholabus aftercreditssting anarchiccomedi roberthay juliehagerti kareemabdul-jabbar jerryzuck"
86834,Noah,a man who suffer vision of an apocalypt delug take measur to protect hi famili from the come flood. drama adventur bibl god noah 3d russellcrow jenniferconnelli emmawatson darrenaronofski
17431,Moon,"with onli three week left in hi three year contract, sam bell is get anxiou to final return to earth. he is the onli occup of a moon-bas manufactur facil along with hi comput and assistant, gerty. when he ha an accid however, he waken to find that he is not alone. sciencefict drama moon artificialintellig clone isol futur dystopia space clone moonbas samrockwel kevinspacey dominiquemcelligott duncanjon"
259694,How to Be Single,"new york citi is full of lone heart seek the right match, and what alice, robin, lucy, meg, tom and david all have in common is the need to learn how to be singl in a world fill with ever-evolv definit of love. comedi romanc newyork basedonnovel one-nightstand singl dakotajohnson rebelwilson alisonbri christianditt"
754,Face/Off,"an antiterror agent goe under the knife to acquir the like of a terrorist and gather detail about a bomb plot. when the terrorist escap custody, he undergo surgeri to look like the agent so he can get close to the agent' family. action crime sciencefict thriller undercov mexicanstandoff biologicalweapon facetranspl rageandh fistfight hostil reveng decept tragedi shootout hospit boatchas losangel explos extremeviol fbiagent prisonescap criminalgang flashback goldengun archvillain bulletballet johntravolta nicolascag joanallen johnwoo"
261023,Black Mass,"the true stori of whitey bulger, the brother of a state senat and the most infam violent crimin in the histori of south boston, who becam an fbi inform to take down a mafia famili invad hi turf. crime drama boston basedontruestori organizedcrim johnnydepp joeledgerton benedictcumberbatch scottcoop"
10895,Pinocchio,"lone toymak geppetto ha hi wish answer when the blue fairi arriv to bring hi wooden puppet pinocchio to life. befor becom a real boy, however, pinocchio must prove he' worthi as he set off on an adventur with hi whistl sidekick and conscience, jimini cricket. from stromboli' circu to pleasur island, pinocchio is test by mani temptations, but slowli learn how to navig right from wrong. with a few mishap along the way, geppetto' ""littl woodenhead"" final get it right, prove that when you wish upon a star dream realli can come true! anim famili itali lie magic fairi pinocchio carniv wish boy nose puppet anim pool conscienc jackass figaro sneez toycomestolif melblanc donbrodi waltercatlett bensharpsteen"
4232,Scream,"a killer known as ghostfac begin kill off teenagers, and as the bodi count begin rising, one girl and her friend find themselv contempl the 'rules' of horror film as they find themselv live in a real-lif one. crime horror mysteri halloween gore serialkil slasher tabloid newsreport self-referenti metafilm davidarquett nevecampbel courteneycox wescraven"
80274,Ender's Game,"base on the classic novel by orson scott card, ender' game is the stori of the earth' most gift children train to defend their homeplanet in the space war of the future. sciencefict action adventur basedonnovel intoler chosenon childprodigi futurist space sciencefict alieninvas militaryschool moralitytal basedonyoungadultnovel asabutterfield harrisonford haileesteinfeld gavinhood"
280092,Insidious: Chapter 3,"a twist new tale of terror begin for a teenag girl and her family, predat the haunt of the lambert famili in the earlier movi and reveal more mysteri of the otherworldli realm the further. drama horror thriller sequel dermotmulroney stefaniescott linshay leighwhannel"
2832,Identity,"complet stranger strand at a remot desert motel dure a rage storm soon find themselv the target of a derang murderer. as their number thin out, the travel begin to turn on each other, as each tri to figur out who the killer is. mysteri thriller weather multiplecharact scream convict psychopathi rainstorm johncusack rayliotta amandapeet jamesmangold"
8077,Alien³,"after escap with newt and hick from the alien planet, ripley crash land on fiorina 161, a prison planet and host to a correct facility. unfortunately, although newt and hick do not surviv the crash, a more unwelcom visitor does. the prison doe not allow weapon of ani kind, and with aid be a long time away, the prison must simpli surviv in ani way they can. sciencefict action horror prison android spacecraft spacemarin imprison spacecoloni spacetravel rottweil dystopia sequel alien redempt outerspac planet shavedhead crashland impregn penalcoloni furnac suspendedanim xenomorph sigourneyweav charless.dutton charlesd davidfinch"
196,Back to the Future Part III,"the final instal of the back to the futur trilog find marti dig the trusti delorean out of a mineshaft and look up doc in the wild west of 1885. but when their time machin break down, the travel are strand in a land of spurs. more problem aris when doc fall for pretti schoolteach clara clayton, and marti tangl with buford tannen. adventur comedi famili sciencefict railroadrobb california delorean indianterritori sportscar inventor locomot saloon horsebackrid timetravel outlaw sequel madscientist nativeamerican western shootout gunfight train wildwest cavalri michaelj.fox christopherlloyd marysteenburgen robertzemecki"
146,"Crouching Tiger, Hidden Dragon","two warrior in pursuit of a stolen sword and a notori fugit are led to an impetuous, physically-skilled, teenag nobleman' daughter, who is at a crossroad in her life. adventur drama action romanc fli martialart taskmast comb tiger desertthief theft femalemartialartist chowyun-fat michelleyeoh zhangziyi angle"
171274,Inherent Vice,"in lo angel at the turn of the 1970s, drug-fuel detect larri ""doc"" sportello investig the disappear of an ex-girlfriend. comedi romanc crime drama mysteri basedonnovel 1970 privateinvestig smokingmarijuana losangel 1960 joaquinphoenix joshbrolin owenwilson paulthomasanderson"
153518,The Angry Birds Movie,"an island popul entir by happy, flightless bird or almost entirely. in thi paradise, red, a bird with a temper problem, speedi chuck, and the volatil bomb have alway been outsiders. but when the island is visit by mysteri green piggies, it’ up to these unlik outcast to figur out what the pig are up to. famili anim island bird pig talkinganim basedonvideogam angermanag 3d jasonsudeiki joshgad dannymcbrid fergalreilli"
581,Dances with Wolves,"wound civil war soldier, john dunbar tri to commit suicid – and becom a hero instead. as a reward, he' assign to hi dream post, a remot junction on the western frontier, and soon make unlik friend with the local sioux tribe. adventur drama western countrysid basedonnovel suicideattempt cultureclash lossoffamili desert interpret languagebarri self-discoveri dakota buffalo chief unsoci freedom nativeamerican 19thcenturi lakota kevincostn marymcdonnel grahamgreen kevincostn"
153,Lost in Translation,"two lost soul visit tokyo -- the young, neglect wife of a photograph and a washed-up movi star shoot a tv commerci -- find an odd solac and pensiv freedom to be real in each other' company, away from their live in america. drama upperclass hotelroom agediffer commerci karaok homesick cultureclash jetlag popstar unsoci aftercreditssting womandirector billmurray scarlettjohansson annafari sofiacoppola"
2567,The Aviator,"a biopic depict the life of filmmak and aviat pioneer howard hugh from 1927 to 1947, dure which time he becam a success film produc and an aviat magnate, while simultan grow more unstabl due to sever obsessive-compuls disorder. drama ladykil pilot biographi woman aviat phobia u.s.congress flyingboat testflight leonardodicaprio cateblanchett katebeckinsal martinscorses"
19913,(500) Days of Summer,"tom (joseph gordon-levitt), greeting-card writer and hopeless romantic, is caught complet off-guard when hi girlfriend, summer (zooey deschanel), suddenli dump him. he reflect on their 500 day togeth to tri to figur out where their love affair went sour, and in do so, tom rediscov hi true passion in life. comedi drama romanc date sex jealousi fight architect galleri interview sister parti love friend fate losangel summer ikea year heartach josephgordon-levitt zooeydeschanel chloëgracemoretz marcwebb"
109418,Grown Ups 2,"the all-star comedi cast from grown up return (with some excit new additions) for more summertim laughs. lenni (adam sandler) ha reloc hi famili back to the small town where he and hi friend grew up. thi time around, the grown up are the one learn lesson from their kid on a day notori full of surprises: the last day of school. comedi adamsandl kevinjam chrisrock dennisdugan"
9444,Anastasia,"thi anim adventur retel the stori of the lost daughter of russia' last czar. the evil rasputin place a curs on the romanov family, and anastasia and her grandmother, empress maria, get separated. after grow up in an orphanage, anastasia encount two russian men seek a reward offer by empress maria for the return of her granddaughter. the trio travel to paris, where they find that the empress ha grown skeptic of imposters. anim famili tzar music russianrevolut trainexplos foreignlanguageadapt explodingtrain megryan johncusack christopherlloyd garygoldman"
123553,The Mortal Instruments: City of Bones,"in new york city, clari fray, a seemingli ordinari teenager, learn that she is descend from a line of shadowhunt — half-angel warrior who protect human from evil forces. after her mother disappears, clari join forc with a group of shadowhunt and enter downworld, an altern realm fill with demons, vampires, and a host of other creatures. clari and her companion must find and protect an ancient cup that hold the key to her mother' future. action adventur drama mysteri romanc fantasi angel vampir werewolf warlock downworld shadowhunt demonhunt basedonyoungadultnovel lilycollin jamiecampbellbow kevinzeg haraldzwart"
170,28 Days Later,"twenty-eight day after a killer viru wa accident unleash from a british research facility, a small group of london survivor are caught in a desper struggl to protect themselv from the infected. carri by anim and humans, the viru turn those it infect into homicid maniac -- and it' absolut imposs to contain. horror thriller sciencefict londonengland manchesterc submachinegun gasstat survivor daughter zombi viru cillianmurphi naomieharri noahhuntley dannyboyl"
9762,Step Up,"everyon deserv a chanc to follow their dreams, but some peopl onli get one shot. tyler gage is a rebel from the wrong side of baltimore' track and the onli thing that stand between him and an unfulfil life are hi dream of one day make it out of there. nora is a privileg ballet dancer attend baltimore' ultra-elit maryland school of the art music drama romanc crime danc newlov danc baltimor artschool womandirector channingtatum jennadewan damaineradcliff annefletch"
114,Pretty Woman,"when millionair wheeler-deal edward lewi enter a busi contract with hollywood hooker vivian ward, he lose hi heart in the bargain in thi charm romant comedy. after edward hire vivian as hi date for a week and give her a cinderella makeover, she return the favor by mellow the hardnos tycoon' outlook. can the poor prostitut and the rich capitalist live happili ever after? romanc comedi prostitut capit cinderella expensiverestaur sportscar workahol fireescap friendship losangel piano juliarobert richardger ralphbellami garrymarshal"
8871,How the Grinch Stole Christmas,"insid a snowflak exist the magic land of whoville. in whoville, live the whos, an almost mutat sort of munchkin-lik people. all the who love christmas, yet just outsid of their belov whovil live the grinch. the grinch is a nasti creatur that hate christmas, and plot to steal it away from the whos, whom he equal abhors. yet a small child, cindi lou who, decid to tri befriend the grinch. famili comedi fantasi holiday christmasparti newlov santaclau villag kidsandfamili jimcarrey taylormomsen jeffreytambor ronhoward"
37735,Easy A,"after a littl white lie about lose her virgin get out, a clean cut high school girl see her life parallel hester prynne' in ""the scarlet letter,"" which she is current studi in school - until she decid to use the rumor mill to advanc her social and financi standing. comedi lie highschool school teenmovi rumor emmaston stanleytucci amandabyn willgluck"
16320,Serenity,"when the renegad crew of seren agre to hide a fugit on their ship, they find themselv in an action-pack battl between the relentless militari might of a totalitarian regim who will destroy anyth – or anyon – to get the girl back and the bloodthirsti creatur who roam the unchart area of space. but... the greatest danger of all may be on their ship. sciencefict action adventur thriller martialart telepathi dystopia spaceship fugit basedontvseri planet throatslit cannib reaver oper exsoldi firefli nathanfillion ginatorr alantudyk josswhedon"
2503,The Bourne Ultimatum,"bourn is brought out of hide onc again by report simon ross who is tri to unveil oper blackbriar, an upgrad to project treadstone, in a seri of newspap columns. inform from the report stir a new set of memories, and bourn must final uncov hi dark past while dodg the company' best effort to erad him. action drama mysteri thriller pari corrupt madrid assassin basedonnovel europ prosecut danger falseident revel govern weapon interpol sequel conspiraci shootout espionag motorcycl violenc footchas moskow darkpast langleyvirginia flashback chaseontheroof securityleak mattdamon juliastil davidstrathairn paulgreengrass"
257445,Goosebumps,"a teenag team up with the daughter of young adult horror author r.l. stine after the writer' imaginari demon are set free on the town of madison, delaware. adventur horror comedi basedonnovel magic fantasi werewolf famili ventriloquistdummi bookcomestolif 3d jackblack dylanminnett odeyarush robletterman"
302699,Central Intelligence,"after he reunit with an old pal through facebook, a mild-mann account is lure into the world of intern espionage. action comedi spi cia espionag highschoolreunion referencetofacebook account dwaynejohnson kevinhart amyryan rawsonmarshallthurb"
254904,The November Man,an ex- cia oper is brought back in on a veri person mission and find himself pit against hi former pupil in a deadli game involv high level cia offici and the russian president-elect. crime action thriller cia retir agent piercebrosnan lukebracey olgakurylenko rogerdonaldson
591,The Da Vinci Code,"when the curat of the louvr is found murder in the fame museum' hallow halls, harvard professor, robert langdon and cryptographer, sophi neve must untangl a deadli web of deceit involv the work of leonardo da vinci. thriller mysteri pari holygrail christian monk basedonnovel zurich secretsocieti louvr curat symbologist opusdei heresi monalisa freemason conspiraci pentagram tomb catholic cryptologist iconographi albino sect tomhank audreytaut ianmckellen ronhoward"
1359,American Psycho,"a wealthi new york invest bank execut hide hi altern psychopath ego from hi co-work and friend as he escal deeper into hi illogical, gratuit fantasies. thriller drama crime basedonnovel wallstreet psychopath whitecollar harvardbusinessschool childofdivorc unreliablenarr womandirector voiceimit christianbal willemdafo jaredleto maryharron"
9509,Man on Fire,"jade ex-cia oper john creasi reluctantli accept a job as the bodyguard for a 10-year-old girl in mexico city. they clash at first, but eventu bond, and when she' kidnap he' consum by furi and will stop at noth to save her life. action drama thriller crime mexico cia kidnap diari bibl bodyguard stuffedanim cellphon alcohol grenadelaunch bloodsh swimmeet denzelwashington dakotafan marcanthoni tonyscott"
14161,2012,"dr. adrian helmsley, part of a worldwid geophys team investig the effect on the earth of radiat from unpreced solar storms, learn that the earth' core is heat up. he warn u.s. presid thoma wilson that the crust of the earth is becom unstabl and that without proper prepar for save a fraction of the world' population, the entir race is doomed. meanwhile, writer jackson curti stumbl on the same information. while the world' leader race to build ""arks"" to escap the impend cataclysm, curti struggl to find a way to save hi family. meanwhile, volcan erupt and earthquak of unpreced strength wreak havoc around the world. action adventur sciencefict civil naturaldisast endoftheworld disast apocalyps destruct volcanicerupt mayan ark solar destructionofmankind johncusack amandapeet chiwetelejiofor rolandemmerich"
388,Inside Man,"bank robber dalton russel enter a manhattan bank, lock the door and take hostages, work method and without haste. detect frazier is assign to negotiate, but hi mind is occupi with the corrupt charg he is facing. with an armi of polic surround the bank, the thief, the cop and a high-profil 'fixer' enter high-stak negotiations. crime drama thriller bankmanag kidnap nazibackground document ultimatum courtcas heist financialtransact denzelwashington cliveowen jodiefost spikele"
1701,Con Air,"when the govern put all it rotten crimin egg in one airborn basket, it' ask for trouble. befor you can say, ""pass the barf bag,"" the crook control the plane, led by creepi cyru ""the virus"" grissom. watch hi everi move is the just-releas cameron poe, who'd rather reunit with hi family. action thriller crime prison ambush helicopt airport gasstat undercov mexicanstandoff braveri hijack escap shootout u.s.marsh lasvega explos brutal violenc convict desert warhero deaagent motorcyclechas nicolascag johncusack johnmalkovich simonwest"
49730,Red Riding Hood,"valeri is in love with a brood outsider, peter, but her parent have arrang for her to marri anoth man – who is wealthy. unwil to lose each other, valeri and peter plan to run away togeth when they learn that valerie' older sister ha been kill by a werewolf that prowl the dark forest surround their village. hungri for revenge, the peopl call on fame werewolf hunter, father solomon, to help them kill the wolf. but solomon' arriv bring unintend consequ as he warn that the wolf, who take human form by day, could be ani one of them. fantasi thriller horror winter fantasi fairytal hood werewolf aftercreditssting duringcreditssting womandirector redridinghood amandaseyfri garyoldman billyburk catherinehardwick"
8065,21,"ben campbel is a young, highli intelligent, student at m.i.t. in boston who strive to succeed. want a scholarship to transfer to harvard school of medicin with the desir to becom a doctor, ben learn that he cannot afford the $300,000 for the four to five year of school as he come from a poor, working-class background. but one evening, ben is introduc by hi unorthodox math professor micki rosa into a small but secret club of five. student jill, choi, kianna, and fisher, who are be train by professor rosa of the skill of card count at blackjack. drama crime gambl cardgam professor harvardunivers cohabit colleg girlfriend studi dormitori friendship blackjack jimsturgess kevinspacey katebosworth robertluket"
16871,Drag Me to Hell,"after deni a woman the extens she need to keep her home, loan offic christin brown see her once-promis life take a startl turn for the worse. christin is convinc she' been curs by a gypsy, but her boyfriend is skeptical. her onli hope seem to lie in a psychic who claim he can help her lift the curs and keep her soul from be drag straight to hell. horror thriller gypsi work gore curs psychologist psychic evil loanoffic obituari engagementr gypsi alisonlohman justinlong lornarav samraimi"
927,Gremlins,"when billi peltzer is given a strang but ador pet name gizmo for christmas, he inadvert break the three import rule of care for a mogwai, and unleash a hord of mischiev gremlin on a small town. fantasi horror comedi holiday monster smalltown departmentstor barsandrestaur humananimalrelationship pet sunlight chainsaw salesperson midnight fur bank puppet skunk kidsandfamili gremlin ymca zachgalligan phoebec hoytaxton joedant"
23483,Kick-Ass,"dave lizewski is an unnot high school student and comic book fan who one day decid to becom a super-hero, even though he ha no powers, train or meaning reason to do so. action crime crimefight secretident comicbook superhero murder comedi mafia teenag violenc realism rooki adapt youngadult kickass aarontaylor-johnson chloëgracemoretz christophermintz-plass matthewvaughn"
6114,Dracula,"when dracula leav the captiv jonathan harker and transylvania for london in search of mina harker -- the spit imag of dracula' long-dead wife, elisabeta -- obsess vampir hunter dr. van hels set out to end the madness. romanc horror adulteri maze vampir bite remak roughsex wake religiousconflict bestial correspond vampiresex autonomousshadow vlad fangvamp garyoldman winonaryd anthonyhopkin francisfordcoppola"
80321,Madagascar 3: Europe's Most Wanted,"alex, marty, gloria and melman are still tri to get back to the big appl and their belov central park zoo, but first they need to find the penguins. when they travel to mont carlo, they attract the attent of anim control after gate crash a parti and are join by the penguins, king julian and co., and the monkeys. how do a lion, zebra, hippo, giraffe, four penguins, two monkeys, three lemur travel through europ without attract attent and get back to new york? they join a travel circus. their attempt to get back to new york are consist hamper by the captain of anim control who want to make alex part of her collection. onc they make it back to new york marty, alex, gloria and melman realiz that they want to be part of the travel circus. anim famili madagascar 3d benstil sachabaroncohen davidschwimm conradvernon"
1581,The Holiday,"two women, one (cameron diaz) from america and one (kate winslet) from britain, swap home at christmastim after bad breakup with their boyfriends. each woman find romanc with a local man (jude law, jack black) but realiz that the immin return home may end the relationship. comedi romanc holiday londonengland filmmak christmasparti countryhous roomexchang surrey romanticcomedi losangel multiplestorylin womandirector christma camerondiaz katewinslet judelaw nancymey"
57165,Wrath of the Titans,"a decad after hi heroic defeat of the monstrou kraken, perseus-th demigod son of zeus-i attempt to live a quieter life as a villag fisherman and the sole parent to hi 10-year old son, helius. meanwhile, a struggl for supremaci rage between the god and the titans. danger weaken by humanity' lack of devotion, the god are lose control of the imprison titan and their feroci leader, kronos, father of the long-rul brother zeus, hade and poseidon. adventur underworld hade mytholog greekmytholog zeu perseu god ancientgreec basedongreekmyth are 3d samworthington liamneeson ralphfienn jonathanliebesman"
37834,Knight and Day,"a fugit coupl goe on a glamor and sometim deadli adventur where noth and no one – even themselv – are what they seem. amid shift allianc and unexpect betrayals, they race across the globe, with their surviv ultim hing on the battl of truth vs. trust. action comedi spi airport gasstat garag pilot chase secretag rope explodingbuild carchas policecar boygeniu duringcreditssting tomcruis camerondiaz petersarsgaard jamesmangold"
1538,Collateral,cab driver max pick up a man who offer him $600 to drive him around. but the promis of easi money sour when max realiz hi fare is an assassin. drama crime thriller california taxi assassin hostag taxidriv fbi hitman polic losangel murder crime crimin gunviol tomcruis jamiefoxx jadapinkettsmith michaelmann
77950,Turbo,the tale of an ordinari garden snail who dream of win the indi 500. anim famili underdog carrac dream speed power snail fast friend superpow racer ryanreynold paulgiamatti michaelpeña davidsoren
525,The Blues Brothers,"jake blue is just out of jail, and team up with hi brother, elwood on a 'mission from god' to rais fund for the orphanag in which they grew up. the onli thing they can do is do what they do best – play music – so they get their old band togeth and they'r on their way, while get in a bit of troubl here and there. music comedi action crime danc prison chicago countrymus nun jazz carjourney blue nazi music concert musicinstru children'shom shoppingmal orphanag winnebago church sunglass parol carchas musicband loudspeak saturdaynightl wrigleyfield holidayinn danaykroyd johnbelushi jamesbrown johnlandi"
9495,The Crow,"exactli one year after young rock guitarist eric draven and hi fiancé are brutal kill by a ruthless gang of criminals, draven -- watch over by a hypnot crow -- return from the grave to exact revenge. fantasi action thriller halloween arson detroit brandonle rochelledavi erniehudson alexproya"
431,Cube,seven stranger are taken out of their daili live and place mysteri in a deadli cube where they all agre they must find their way out. thriller sciencefict mysteri riddl autism claustrophobia maze primenumb entrap mathemat murder escap violenc number canuxploit nicoledebo nickyguadagni davidhewlett vincenzonatali
9804,Waterworld,"in a futurist world where the polar ice cap have melt and made earth a liquid planet, a beauti barmaid rescu a mutant seafar from a float island prison. they escape, along with her young charge, enola, and sail off aboard hi ship. but the trio soon becom the target of a menac pirat who covet the map to 'dryland' – which is tattoo on enola' back. adventur action ocean tattoo mutant water dystopia doomsday kevincostn chaimgirafi rickavil kevinreynold"
787,Mr. & Mrs. Smith,"after five (or six) year of vanilla-wed bliss, ordinari suburbanit john and jane smith are stuck in a huge rut. unbeknownst to each other, they are both coolli lethal, highly-paid assassin work for rival organisations. when they discov they'r each other' next target, their secret live collid in a spicy, explos mix of wick comedy, pent-up passion, nonstop action and high-tech weaponry. action comedi drama thriller bomb assassin secretident secret assaultrifl gun marriedcoupl hitman decoy marriagecrisi marriag job dysfunctionalmarriag gunfight bulletwound angelinajoli bradpitt vincevaughn dougliman"
7299,Equilibrium,"in a dystopian future, a totalitarian regim maintain peac by subdu the populac with a drug, and display of emot are punish by death. a man in charg of enforc the law rise to overthrow the system. action sciencefict thriller resist fascism totalitarianregim destroy phase dystopia bookburn outlaw governmentag christianbal tayedigg emilywatson kurtwimm"
2493,The Princess Bride,"in thi enchantingli crack fairi tale, the beauti princess buttercup and the dash westley must overcom stagger odd to find happi amid six-fing swordsmen, murder princes, sicilian and rodent of unusu size. but even death can't stop these true lovebird from triumphing. adventur famili fantasi comedi romanc swashbuckl evilprinc referencetosocr referencetoplato screwbal imperson caryelw robinwright mandypatinkin robrein"
924,Dawn of the Dead,"a group of surviv peopl take refug in a shop center after the world ha been over taken over by aggressive, flesh-eat zombies. a remak of the 1978 zombi film of the same name. fantasi horror action refuge massmurd habor carjourney departmentstor blackout busrid pregnancyandbirth dyinganddeath bite toshootdead lorri munit basementgarag guard zombi dog car duringcreditssting sarahpolley vingrham jakeweb zacksnyd"
1878,Fear and Loathing in Las Vegas,"the hallucinogen misadventur of sportswrit raoul duke and hi samoan lawyer, dr. gonzo, on a three-day romp from lo angel to la vegas. motor across the mojav desert on the way to sin city, duke and hi purpl haze passeng ingest a cornucopia of drug rang from acid to ether. adventur drama comedi gonzojournalist sweatyfac fakeident weddingchapel grapefruit cadillacconvert gibberish corvettestingray policeconvent johnnydepp beniciodeltoro tobeymaguir terrygilliam"
1495,Kingdom of Heaven,"after hi wife dies, a blacksmith name balian is thrust into royalty, polit intrigu and bloodi holi war dure the crusades. drama action adventur histori war crusad epic knight swordsman orderofthetemplar religi knighttemplar saladin kingrichard orlandobloom evagreen jeremyiron ridleyscott"
107846,Escape Plan,"ray breslin is the world' foremost author on structur security. after analyz everi high secur prison and learn a vast array of surviv skill so he can design escape-proof prisons, hi skill are put to the test. he' frame and incarcer in a master prison he design himself. he need to escap and find the person who put him behind bars. action thriller prison muslim ship mysteri sciencefict escap crime prisonescap ciaagent sylvesterstallon arnoldschwarzenegg jimcaviezel mikaelhåfström"
855,Black Hawk Down,"when u.s. ranger and an elit delta forc team attempt to kidnap two underl of a somali warlord, their black hawk helicopt are shot down, and the american suffer heavi casualties, face intens fight from the militia on the ground. action histori war prisonersofwar wound somalia warlord famin deltaforc rescueoper joshhartnett ewanmcgregor jasonisaac ridleyscott"
598,City of God,"cidad de deu is a shantytown that start dure the 1960 and becam one of rio de janeiro’ most danger place in the begin of the 1980s. to tell the stori of thi place, the movi describ the life of variou characters, all seen by the point of view of the narrator, buscapé. buscapé wa rais in a veri violent environment. despit the feel that all odd were against him, he find out that life can be seen with other eyes: the eye of an artist. by accident, he becom a profession photographer, gain hi freedom. drama crime malenud streetgang brazilian photograph 1970 puberti ghetto gangwar comingofag womandirector 1980 alexandrerodrigu leandrofirmino phellipehaagensen fernandomeirel"
146216,RED 2,retir c.i.a. agent frank mose reunit hi unlik team of elit oper for a global quest to track down a miss portabl nuclear device. action comedi crime thriller pari londonengland cia russia mi6 hiredkil explodingairplan brucewilli catherinezeta-jon anthonyhopkin deanparisot
9800,Philadelphia,no one would take hi case until one man wa will to take on the system. two compet lawyer join forc to sue a prestigi law firm for aid discrimination. as their unlik friendship develop their courag overcom the prejudic and corrupt of their power adversaries. drama gay aid homophobia juror court partner hiv lawyer die discrimin judiciari tomhank denzelwashington jasonrobard jonathandemm
267935,The BFG,"the bfg is no ordinari bone-crunch giant. he is far too nice and jumbly. it' lucki for sophi that he is. had she been carri off in the middl of the night by the bloodbottler, or ani of the other giants—rath than the bfg—she would have soon becom breakfast. when sophi hear that the giant are flush-bunk off to england to swollomp a few nice littl chiddlers, she decid she must stop them onc and for all. and the bfg is go to help her! adventur famili fantasi londonengland england basedonnovel queen littlegirl orphan cannib giant evilbroth rubybarnhil markryl rebeccahal stevenspielberg"
10527,Madagascar: Escape 2 Africa,"alex, marty, melman, gloria, king julien, maurice, the penguin and the chimp are back and still maroon on madagascar. in the face of thi obstacle, the new yorker have hatch a plan so crazi it just might work. with militari precision, the penguin have repair an old crash plane... sort of. famili anim africa jealousi danc hunger lion zoo hippopotamu chimp penguin volcano madagascar airplan zebra sequel shark imax duringcreditssting benstil jadapinkettsmith davidschwimm ericdarnel"
142,Brokeback Mountain,brokeback mountain is an ang lee film about two modern day cowboy who meet on a shepherd job in the summer of ’63. the two share a raw and power summer togeth that turn into a life long relationship conflict with the live they are suppos to live. drama romanc gay countrysid homophobia lossoflov wyom rodeo fathermurd horsebackrid intoler daughter marriagecrisi secretlov cowboy starcrossedlov heathledg jakegyllenha randyquaid angle
232672,Blended,"after a bad blind date, a man and woman find themselv stuck togeth at a resort for families, where their attract grow as their respect kid benefit from the burgeon relationship. comedi africa blinddat relationship familyvac famili drewbarrymor adamsandl wendimclendon-covey frankcoraci"
